run_id,initialization,architecture,base_run_id,base_trained_task_count,seed,task,shots,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,zero_shot_loss,zero_shot_token_accuracy,zero_shot_sequence_accuracy,loss_improvement_from_zero_shot,token_accuracy_improvement_from_zero_shot,sequence_accuracy_improvement_from_zero_shot,checkpoint_sha256,fewshot_config_sha256,support_artifact_sha256,test_manifest_sha256,evaluator_commit
pretrained-transformer-tasks02-seed314159-to_reduced_word,pretrained,transformer,transformer-tasks02-seed314159,2,314159,to_reduced_word,20,test_shard_099,5000,790719,6.8160162346113156,0.032060694127749555,0,14.730318015697975,0.031260156895180212,0,7.9143017810866594,0.00080053723256934273,0,b9cc8f6888279c318b496c66fd3484dfbbf4a3e22dd20850032b69554c97f385,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks02-seed314159-compose,pretrained,transformer,transformer-tasks02-seed314159,2,314159,compose,20,test_shard_099,5000,169758,7.1503546743804511,0.048304056362586743,0,14.362970326577944,0.041930277218157612,0,7.2126156521974929,0.0063737791444291314,0,9adb1f8d88f28f53ec20a8e792214fc4409cb2d0e2447c46b090ae3696f9218f,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks02-seed314159-parity,pretrained,transformer,transformer-tasks02-seed314159,2,314159,parity,20,test_shard_099,5000,10000,1.6459575949192047,0.64080000000000004,0.29959999999999998,6.5207485763549808,0.43869999999999998,0.075999999999999998,4.8747909814357762,0.20210000000000006,0.22359999999999997,4e5e9c80dbfd87281e0961ad69c0a14537f27568beff428c2ded4f2c08a3234e,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks02-seed314159-to_lehmer,pretrained,transformer,transformer-tasks02-seed314159,2,314159,to_lehmer,20,test_shard_099,5000,171258,8.178226467516982,0.048441532658328373,0,16.325015710374661,0.026100970465613285,0,8.1467892428576789,0.022340562192715088,0,cd5185477664ac80d1f8c180ff484f2d85db7212ebd4b4493e0e45cfbaebced2,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed17-to_reduced_word,pretrained,transformer,transformer-tasks04-seed17,4,17,to_reduced_word,20,test_shard_099,5000,790719,2.2304793538220338,0.51694217541250431,0,8.5445514015072828,0.11788132067143954,0,6.314072047685249,0.39906085474106479,0,9617a16f5dbc889724fe93bc9166501c458f2d092c292fd5ec069cd922dc512e,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed17-compose,pretrained,transformer,transformer-tasks04-seed17,4,17,compose,20,test_shard_099,5000,169758,3.1588263479916883,0.45110097904075214,0,10.273449603626927,0.10588602598993861,0,7.1146232556352391,0.34521495305081351,0,812a9a56bc9269e90fec8e6d44fed13f9daeeecd7b5b0c20e7a69c72663a96d1,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed17-parity,pretrained,transformer,transformer-tasks04-seed17,4,17,parity,20,test_shard_099,5000,10000,1.3434605767250061,0.72060000000000002,0.44119999999999998,4.4770908142089842,0.52690000000000003,0.053800000000000001,3.1336302374839784,0.19369999999999998,0.38739999999999997,e7febbcf8c943a4fad5ceee5635017151449471990d18d4d5f019a758281252c,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed17-to_lehmer,pretrained,transformer,transformer-tasks04-seed17,4,17,to_lehmer,20,test_shard_099,5000,171258,2.0865280991920132,0.56824790666713376,0,3.7827153868929662,0.44674117413493092,0,1.696187287700953,0.12150673253220284,0,1eb038a1827427845717945319326213937983dae9c1a83355f3ea3241da2bb5,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed42-to_reduced_word,pretrained,transformer,transformer-tasks04-seed42,4,42,to_reduced_word,20,test_shard_099,5000,790719,2.4134486199538507,0.50734205198053928,0,6.5880521292357317,0.18767096781536804,0,4.174603509281881,0.3196710841651712,0,3dca42847ef0fc8a19b2dd5ae5d77cb790d9c053e85ad4e027f670588535a984,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed42-compose,pretrained,transformer,transformer-tasks04-seed42,4,42,compose,20,test_shard_099,5000,169758,3.1251954589774718,0.44179361208308299,0,8.205526738683707,0.18772016635445751,0,5.0803312797062352,0.25407344572862545,0,365a8d909e3d6a424c8cc3518058ef76389d1594b71f780764e36dc6682a325e,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed42-parity,pretrained,transformer,transformer-tasks04-seed42,4,42,parity,20,test_shard_099,5000,10000,1.0312125136613846,0.71499999999999997,0.42999999999999999,4.4015002792358402,0.53349999999999997,0.067000000000000004,3.3702877655744556,0.18149999999999999,0.36299999999999999,20141518b66c8ddc8a960ea140f9d7fe80c952c56d15180da65e2c2356fd27a4,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed42-to_lehmer,pretrained,transformer,transformer-tasks04-seed42,4,42,to_lehmer,20,test_shard_099,5000,171258,2.2007045232866402,0.56713263030048233,0,3.7716907294111808,0.49131135479802401,0,1.5709862061245405,0.075821275502458318,0,2443511c8403aca45e465548611f8751b906b6c2eb93ae603f933a6d5485e21f,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed314159-to_reduced_word,pretrained,transformer,transformer-tasks04-seed314159,4,314159,to_reduced_word,20,test_shard_099,5000,790719,2.250896648813824,0.51130300397486339,0,8.7748393966885274,0.19323299427483087,0,6.5239427478747034,0.31807000970003252,0,66b29294e54675a56562de28df664c822abb3d43fd39f08f479110526cf3adc1,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed314159-compose,pretrained,transformer,transformer-tasks04-seed314159,4,314159,compose,20,test_shard_099,5000,169758,3.0938051659901982,0.45584891433687957,0,9.8811575131032114,0.10690512376441759,0,6.7873523471130133,0.348943790572462,0,81c32db1b66b6a7b1549bb407fd641e2b6b2ee8146732fa35e8157b39e22e697,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed314159-parity,pretrained,transformer,transformer-tasks04-seed314159,4,314159,parity,20,test_shard_099,5000,10000,0.78466075615882869,0.72519999999999996,0.45040000000000002,4.1562527984619138,0.53290000000000004,0.065799999999999997,3.3715920423030852,0.19229999999999992,0.38460000000000005,2475993d7f226124672cfd3b6708f511e905d5ab03643e2b9d4e4f9885be3652,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks04-seed314159-to_lehmer,pretrained,transformer,transformer-tasks04-seed314159,4,314159,to_lehmer,20,test_shard_099,5000,171258,2.1392455565716273,0.56507725186560631,0,3.4028506805840824,0.51636127947307575,0,1.2636051240124551,0.04871597239253056,0,368e31cfb0923465b386deaacc27149d7dd976aa4da267288097bb98e109912f,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed17-to_reduced_word,pretrained,transformer,transformer-tasks08-seed17,8,17,to_reduced_word,20,test_shard_099,5000,790719,2.1459057646612116,0.51865327632192981,0,6.6930600460872087,0.14039753692525411,0,4.5471542814259971,0.37825573939667567,0,0052a9e8f07b39ad04a172b99abee433606ea478a46a6b32f7ca92fa78ce976f,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed17-compose,pretrained,transformer,transformer-tasks08-seed17,8,17,compose,20,test_shard_099,5000,169758,1.7491698874668162,0.53042566476984887,0.0077999999999999996,7.4060841539926043,0.10001885036345858,0,5.6569142665257885,0.43040681440639028,0.0077999999999999996,5694585ec27caaa065e48a091faf5636174919fe29c7399b5de4107355842d68,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed17-parity,pretrained,transformer,transformer-tasks08-seed17,8,17,parity,20,test_shard_099,5000,10000,0.75238668391704555,0.74670000000000003,0.49340000000000001,5.4938858520507816,0.50519999999999998,0.0104,4.7414991681337364,0.24150000000000005,0.48299999999999998,f70dcb1bd4ed16f62e0b75e8e0342f64bbcaa3b5acd1c85ad8d5b306fdc7cc4c,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed17-to_lehmer,pretrained,transformer,transformer-tasks08-seed17,8,17,to_lehmer,20,test_shard_099,5000,171258,1.5906508701596525,0.57532494832358194,0,3.8863039919177589,0.48589846897663175,0,2.2956531217581064,0.089426479346950194,0,7f1759150bff473d356940e3277ca7123ca022dcac0e840274491fe98b52158b,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed42-to_reduced_word,pretrained,transformer,transformer-tasks08-seed42,8,42,to_reduced_word,20,test_shard_099,5000,790719,2.1506627890193677,0.51394996199661325,0,7.6300185816222914,0.12929498342647641,0,5.4793557926029237,0.38465497857013686,0,89aeb554faa5dc8b2a2fc63c371198f9c6cf8cb8692e1031e8bd632345ca3029,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed42-compose,pretrained,transformer,transformer-tasks08-seed42,8,42,compose,20,test_shard_099,5000,169758,1.7319157648637657,0.52490015198105533,0,8.6514997248035623,0.088190247293205626,0,6.9195839599397964,0.4367099046878497,0,f82c85300b00d82a73cd97979ae51149bc0300eb28d03c25e880129bb66e3972,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed42-parity,pretrained,transformer,transformer-tasks08-seed42,8,42,parity,20,test_shard_099,5000,10000,0.69519958767890933,0.74939999999999996,0.49880000000000002,2.8583246276855467,0.53769999999999996,0.075399999999999995,2.1631250400066375,0.2117,0.4234,76cdcf2fcdee9165b8d14c0b87b73cc85e47daa5e9a794e52733623004d93915,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed42-to_lehmer,pretrained,transformer,transformer-tasks08-seed42,8,42,to_lehmer,20,test_shard_099,5000,171258,1.598531233538919,0.57242873325625665,0,4.5568672866856037,0.40221186747480409,0,2.9583360531466845,0.17021686578145256,0,676567f6e80c3e79554299acea8cf6ee57d16402ad9afb5d5c01955c51486e7f,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed314159-to_reduced_word,pretrained,transformer,transformer-tasks08-seed314159,8,314159,to_reduced_word,20,test_shard_099,5000,790719,2.2640660319108603,0.49532640546135859,0,9.9938219400634107,0.12192068231571519,0,7.7297559081525504,0.37340572314564341,0,177c342cead0df95e3d2d1a792a866526c3f80bac2a224618e70e08a23a74233,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed314159-compose,pretrained,transformer,transformer-tasks08-seed314159,8,314159,compose,20,test_shard_099,5000,169758,1.7783745305573204,0.52568951095088301,0.0023999999999999998,10.681823200503622,0.059661400346375432,0,8.903448669946302,0.46602811060450755,0.0023999999999999998,c2150b532737aaba0bb7a41a1f91c7fff5b4b0e274f63a389046495846198dc0,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed314159-parity,pretrained,transformer,transformer-tasks08-seed314159,8,314159,parity,20,test_shard_099,5000,10000,0.47720161151885987,0.75970000000000004,0.51939999999999997,4.6166141357421875,0.50539999999999996,0.010800000000000001,4.1394125242233279,0.25430000000000008,0.50859999999999994,0d926736c0e842ca8540d1ade375181fcfd0b891f17a7e8ae09cb5578cbdb08a,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks08-seed314159-to_lehmer,pretrained,transformer,transformer-tasks08-seed314159,8,314159,to_lehmer,20,test_shard_099,5000,171258,1.5740022633351891,0.58950822735288277,0,3.3161256974126756,0.50823903116934688,0,1.7421234340774865,0.081269196183535897,0,c8dcc71e7fe751c6f432ad77d48d93231fc97c7c4447f7954a45b5616af45cb7,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed17-to_reduced_word,pretrained,transformer,transformer-tasks16-seed17,16,17,to_reduced_word,20,test_shard_099,5000,790719,1.889125742882279,0.52407492421454394,0,5.7754918564023843,0.21171490757146344,0,3.8863661135201051,0.3123600166430805,0,0d7e0e49bb930f0ed115cff76642c15fe3dcd73506d9598eb9eb735ce7bc3df1,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed17-compose,pretrained,transformer,transformer-tasks16-seed17,16,17,compose,20,test_shard_099,5000,169758,1.8646084350381718,0.50225026213786683,0,6.7057466209998662,0.10714664404623052,0,4.8411381859616949,0.3951036180916363,0,fc6f0488a4e0c6b240fc8d33e681420bd0c061678a146f0f77dd4758c9c8cd30,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed17-parity,pretrained,transformer,transformer-tasks16-seed17,16,17,parity,20,test_shard_099,5000,10000,1.1154246004939079,0.74219999999999997,0.4844,4.7912874694824215,0.50349999999999995,0.010999999999999999,3.6758628689885136,0.23870000000000002,0.47339999999999999,46651ae1e67b36285d5c4746156ca60f7b259efeda6ad99a6dc7053bdd237514,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed17-to_lehmer,pretrained,transformer,transformer-tasks16-seed17,16,17,to_lehmer,20,test_shard_099,5000,171258,1.3805680390289934,0.58229688540097402,0.001,3.2436706217225528,0.5041516308727183,0,1.8631025826935594,0.078145254528255714,0.001,4c2071af185ce4d39337793f406c6827848aa91d96bc2378d0ec2bda3617c4fd,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed42-to_reduced_word,pretrained,transformer,transformer-tasks16-seed42,16,42,to_reduced_word,20,test_shard_099,5000,790719,2.0853040168466581,0.50716373326048825,0,9.1027822530773808,0.077146242849861962,0,7.0174782362307226,0.43001749041062631,0,ff092830a32f21eeb627e1b3de08626da3e4bb0e2d06b2985ce1502388a8194a,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed42-compose,pretrained,transformer,transformer-tasks16-seed42,16,42,compose,20,test_shard_099,5000,169758,1.6896816158338497,0.52205492524652741,0,6.4490359069970191,0.076956608819613803,0,4.7593542911631692,0.44509831642691361,0,fd89dfc69a27a067eb20ae62ba0f56cf68f4dc2688a8ce971a3701f15e6056ad,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed42-parity,pretrained,transformer,transformer-tasks16-seed42,16,42,parity,20,test_shard_099,5000,10000,0.65073246730566026,0.75970000000000004,0.51939999999999997,4.7430275901794436,0.49759999999999999,0,4.0922951228737832,0.26210000000000006,0.51939999999999997,ff8b54b7509f1d407cc5f271e6e802968cd31380d01678e6f3a24899de906f5d,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed42-to_lehmer,pretrained,transformer,transformer-tasks16-seed42,16,42,to_lehmer,20,test_shard_099,5000,171258,1.333117438013645,0.59800418082658913,0.0060000000000000001,3.7477408331837054,0.41534410071354333,0,2.4146233951700604,0.1826600801130458,0.0060000000000000001,a4e62f2af3e281dbb12435bb3f7ff70ae740bccaa5eeff924aed3c4e5ca6f2b4,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed314159-to_reduced_word,pretrained,transformer,transformer-tasks16-seed314159,16,314159,to_reduced_word,20,test_shard_099,5000,790719,1.9259371649484323,0.52181242641191117,0,8.0339028230297256,0.1223481413751282,0,6.1079656580812935,0.399464285036783,0,200d5d26b059c60d7bbf9281f5a2deaec165f8d365bd9d737704a0f3499d0af3,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed314159-compose,pretrained,transformer,transformer-tasks16-seed314159,16,314159,compose,20,test_shard_099,5000,169758,1.7153746837352197,0.51187572897889932,0,8.6121587594086133,0.062141401288893602,0,6.8967840756733931,0.44973432769000571,0,8d75b9b9462ca7608a41be0a61adca7a01095f6cead1faad994a9341fb512593,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed314159-parity,pretrained,transformer,transformer-tasks16-seed314159,16,314159,parity,20,test_shard_099,5000,10000,0.72027474993467333,0.74419999999999997,0.4884,5.4997041564941407,0.51239999999999997,0.024799999999999999,4.7794294065594674,0.23180000000000001,0.46360000000000001,16e65a511a398c2bb6c504931ebd26bbc773c6146caf84f96e10416cb2707895,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-transformer-tasks16-seed314159-to_lehmer,pretrained,transformer,transformer-tasks16-seed314159,16,314159,to_lehmer,20,test_shard_099,5000,171258,1.3963265524977586,0.58170129278632243,0,4.1791178663403228,0.39595230587768165,0,2.782791313842564,0.18574898690864078,0,9eaee3c3297ec3f97a9b31f0b67ee459c2f0269b7ce91d3f6134f02c043adf45,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
